decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-173.905,56.7933,NA,1976,"NA",Palio dubia,182807,0,182807,5.368000030517578,2.006427049636841
-5.235257,56.44853,18.75,1990, 9,Palio dubia,182807,18.75,182807,NA,NA
1.55963,53.63949,89.17,2009, 5,Palio dubia,182807,89.17,182807,10.715999603271484,10.476499557495117
-1.349261,54.9649,11.3000002,2019, 7,Palio dubia,182807,11.3000002,182807,10.295000076293945,10.228055953979492
-4.6160603,53.237996,NA,1939, 5,Palio dubia,182807,0,182807,11.487000465393066,11.29372787475586
-5.169015089156272,56.69013418231424,NA,2011, 8,Palio dubia,182807,0,182807,7.159999847412109,10.432856559753418
-5.186794996502578,51.70766102261026,NA,1960, 6,Palio dubia,182807,0,182807,11.829000473022461,10.939772605895996
-5.230162,56.44587,7,1990, 9,Palio dubia,182807,7,182807,NA,NA
-64,43,0,1980,10,Palio dubia,182807,0,182807,8.961000442504883,8.737112998962402
-5.10885469951769,51.77451666674342,NA,1999, 1,Palio dubia,182807,0,182807,12.25100040435791,12.028338432312012
-70.8399963379,43.1199989319,1,2002, 8,Palio dubia,182807,1,182807,NA,NA
-5.07114,55.48003,20.3999996,2018,10,Palio dubia,182807,20.3999996,182807,11.243000030517578,10.119406700134277
-5.148681,51.70259,NA,1973, 6,Palio dubia,182807,0,182807,11.895999908447266,11.914915084838867
-4.0326691,53.32093,NA,1889, 1,Palio dubia,182807,0,182807,11.562999725341797,11.418754577636719
1.55962,53.63949,NA,2009, 5,Palio dubia,182807,0,182807,10.715999603271484,10.476499557495117
0.79109,53.36158,21,2011, 6,Palio dubia,182807,21,182807,10.720000267028809,10.652215957641602
-5.921698,54.9696,NA,2006, 6,Palio dubia,182807,0,182807,10.668000221252441,10.592087745666504
13.178993,38.693797000000004,8,  NA,"NA",Palio dubia,182807,8,182807,19.98200035095215,13.60193920135498
-5.158210243858646,51.692241925926346,NA,1960, 6,Palio dubia,182807,0,182807,11.829000473022461,10.939772605895996
-5.736545,56.85422,NA,1979, 5,Palio dubia,182807,0,182807,NA,NA
-5.16649992336447,51.707310717823795,NA,1960, 6,Palio dubia,182807,0,182807,11.829000473022461,10.939772605895996
-5.155008423949852,51.687830354087325,NA,1973, 6,Palio dubia,182807,0,182807,11.895999908447266,11.914915084838867
-4.099965,53.254666,NA,1954,11,Palio dubia,182807,0,182807,11.588000297546387,11.469403266906738
-5.274907,56.46223,4.5,1990, 9,Palio dubia,182807,4.5,182807,NA,NA
1.098578,52.95761,7.1999998099999996,2017, 7,Palio dubia,182807,7.1999998099999996,182807,NA,NA
-5.171613,56.68991,NA,2011, 8,Palio dubia,182807,0,182807,7.159999847412109,10.432856559753418
-5.297413,51.73074,13.25,2015, 8,Palio dubia,182807,13.25,182807,11.937999725341797,11.090065002441406
-5.15179832920125,51.7041082448865,NA,1960, 6,Palio dubia,182807,0,182807,11.895999908447266,11.914915084838867
1.139657,52.95472,7.25,2015, 7,Palio dubia,182807,7.25,182807,NA,NA
-65.80601556,44.97985204,NA,  NA,"NA",Palio dubia,182807,0,182807,8.034000396728516,6.579347133636475
-3.1325569,53.422628,NA,1941, 1,Palio dubia,182807,0,182807,11.670000076293945,11.388586044311523
-4.0411931,53.312705,NA,1952, 4,Palio dubia,182807,0,182807,11.562999725341797,11.418754577636719
-67.0555366,44.9095235,NA,  NA,"NA",Palio dubia,182807,0,182807,8.46399974822998,8.514484405517578
-5.678194,54.7657,NA,1978, 5,Palio dubia,182807,0,182807,10.920000076293945,10.690373420715332
0.62039,53.28467,23.4,2011, 7,Palio dubia,182807,23.4,182807,11.057999610900879,10.564276695251465
-5.921698,54.9696,NA,2006, 6,Palio dubia,182807,0,182807,10.668000221252441,10.592087745666504
1.615055,50.77295,NA,  NA,"NA",Palio dubia,182807,0,182807,12.189000129699707,12.517813682556152
-4.3109322,53.14327,NA,1947, 9,Palio dubia,182807,0,182807,10.63700008392334,11.5131196975708
-1.350166,54.96302,9.60000015,2015, 8,Palio dubia,182807,9.60000015,182807,10.295000076293945,10.228055953979492
-3.8271146,53.32667,NA,1952, 2,Palio dubia,182807,0,182807,11.503999710083008,11.364725112915039
-3.026797,57.68471,12.5,2008, 8,Palio dubia,182807,12.5,182807,10.168000221252441,9.988302230834961
-4.1711059,53.222001,NA,1936, 3,Palio dubia,182807,0,182807,NA,NA
-1.454547,55.08021,11.8000002,2019, 6,Palio dubia,182807,11.8000002,182807,10.020999908447266,10.20738410949707
-3.9861,48.7265,NA,  NA,"NA",Palio dubia,182807,0,182807,12.982000350952148,13.060965538024902
-2.147006,55.91928,17.0500002,2000, 7,Palio dubia,182807,17.0500002,182807,10.185999870300293,9.30278205871582
-5.155929,51.68818,NA,1973, 6,Palio dubia,182807,0,182807,11.895999908447266,11.914915084838867
-4.4092298,53.137992,NA,1940, 3,Palio dubia,182807,0,182807,11.79800033569336,11.56093692779541
-4.1248834,53.239499,NA,1938, 3,Palio dubia,182807,0,182807,11.588000297546387,11.469403266906738
-4.060008,53.29556,NA,1992, 6,Palio dubia,182807,0,182807,11.562999725341797,11.418754577636719
-4.404788,53.422065,NA,1950, 4,Palio dubia,182807,0,182807,11.35200023651123,11.34294319152832
-5.147338354638024,51.70242884733804,NA,1973, 6,Palio dubia,182807,0,182807,11.895999908447266,11.914915084838867
-5.249527,56.45786,5.5,1990, 9,Palio dubia,182807,5.5,182807,NA,NA
-5.274907,56.46223,15.5,1990, 9,Palio dubia,182807,15.5,182807,NA,NA
-4.1711059,53.222001,NA,1968, 4,Palio dubia,182807,0,182807,NA,NA
-4.1503751,53.227451,NA,1936, 3,Palio dubia,182807,0,182807,NA,NA
-7.642474,57.52467,NA,1978, 5,Palio dubia,182807,0,182807,10.803999900817871,10.434614181518555
-5.256958,56.44985,13.5,1990, 9,Palio dubia,182807,13.5,182807,NA,NA
-4.1819286,53.31057,NA,1948, 3,Palio dubia,182807,0,182807,11.663999557495117,11.44161605834961
-5.256958,56.44985,20.5,1990, 9,Palio dubia,182807,20.5,182807,NA,NA
