decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-5.593611,56.47567,29.5,1989, 6,Iophon nigricans,132971,29.5,132971,10.704000473022461,9.511311531066895
-5.486679,57.3061,18,1988, 8,Iophon nigricans,132971,18,132971,NA,NA
-6.143462,57.96326,NA,2013, 9,Iophon nigricans,132971,0,132971,10.661999702453613,9.945484161376953
-5.731533,54.95465,29.5,2008, 8,Iophon nigricans,132971,29.5,132971,10.913999557495117,9.5582427978515625
-6.353078,56.49812,NA,1989, 8,Iophon nigricans,132971,0,132971,10.855999946594238,9.820751190185547
-5.604429,56.47457,20,1983, 6,Iophon nigricans,132971,20,132971,10.704000473022461,9.511311531066895
-6.25271,55.31197,26.5,2005, 6,Iophon nigricans,132971,26.5,132971,10.838000297546387,9.747699737548828
-5.285287,51.72592,NA,1987, 7,Iophon nigricans,132971,0,132971,11.937999725341797,11.090065002441406
-5.062647,59.09098,NA,2008, 5,Iophon nigricans,132971,0,132971,10.579000473022461,9.618842124938965
-10.28737,53.58135,39,1995, 6,Iophon nigricans,132971,39,132971,11.859999656677246,10.433892250061035
-5.686451,56.2062,26.5,1989, 8,Iophon nigricans,132971,26.5,132971,10.684000015258789,10.512353897094727
-6.042084,56.6246,21.8999996,2012, 6,Iophon nigricans,132971,21.8999996,132971,10.76200008392334,10.493987083435059
-6.254315,55.28982,NA,1985, 9,Iophon nigricans,132971,0,132971,10.838000297546387,9.747699737548828
-5.741697,54.9312,22.5,2008, 6,Iophon nigricans,132971,22.5,132971,10.826000213623047,9.562495231628418
-6.253254,55.31219,NA,2019, 5,Iophon nigricans,132971,0,132971,10.838000297546387,9.747699737548828
-70.9332962,-53.16669846,19,1901, 7,Iophon nigricans,132971,19,132971,7.323999881744385,7.371500015258789
-5.890978,56.66904,28,1989, 6,Iophon nigricans,132971,28,132971,10.303999900817871,10.265908241271973
-6.080821,54.02432,25,1983, 7,Iophon nigricans,132971,25,132971,10.984999656677246,11.175443649291992
-6.618435,55.22516,16,1984, 7,Iophon nigricans,132971,16,132971,11.144000053405762,10.785712242126465
-10.30428,51.591,25.3500004,1995, 8,Iophon nigricans,132971,25.3500004,132971,12.083999633789062,10.449760437011719
-70.6075973511,42.9866905212,NA,  NA,"NA",Iophon nigricans,132971,0,132971,10.196000099182129,7.495395183563232
-5.769032,54.86155,17,1983, 5,Iophon nigricans,132971,17,132971,10.821999549865723,10.865571975708008
-2.263843,50.59023,NA,2018, 8,Iophon nigricans,132971,0,132971,12.50100040435791,12.438390731811523
-5.231046,59.07163,76,2008, 5,Iophon nigricans,132971,76,132971,10.647000312805176,9.491666793823242
-5.0662,59.16562,76,2008, 5,Iophon nigricans,132971,76,132971,10.62600040435791,9.809991836547852
-8.996337,51.50334,27,1996, 8,Iophon nigricans,132971,27,132971,12.25,10.397748947143555
-6.459823,57.05303,NA,2010, 9,Iophon nigricans,132971,0,132971,10.914999961853027,9.580772399902344
-6.248082,55.31322,31.7999992,2007, 6,Iophon nigricans,132971,31.7999992,132971,10.838000297546387,9.747699737548828
-6.516282,55.24716,NA,1982, 7,Iophon nigricans,132971,0,132971,10.956000328063965,10.778029441833496
-6.257648,55.31115,36,1984, 8,Iophon nigricans,132971,36,132971,10.838000297546387,9.747699737548828
148.23333,-42.59667,20,  NA,"NA",Iophon nigricans,132971,20,132971,14.692000389099121,14.425345420837402
-5.996985,58.01693,NA,2013, 9,Iophon nigricans,132971,0,132971,10.708000183105469,9.838822364807129
-9.540341,52.81794,39,1996, 6,Iophon nigricans,132971,39,132971,12.3149995803833,12.047778129577637
-5.709753,55.00887,34,2006, 8,Iophon nigricans,132971,34,132971,11.031999588012695,9.458696365356445
136.44733,-35.83217,75,  NA,"NA",Iophon nigricans,132971,75,132971,16.95400047302246,15.888602256774902
-1.992852,50.57541,NA,2018, 7,Iophon nigricans,132971,0,132971,12.458999633789062,12.088723182678223
-20,40,NA,  NA,"NA",Iophon nigricans,132971,0,132971,17.89699935913086,2.0665318965911865
-5.967776,57.52923,NA,2004, 6,Iophon nigricans,132971,0,132971,10.835000038146973,9.610973358154297
-6.10952,56.36614,16.5,1989, 8,Iophon nigricans,132971,16.5,132971,10.354000091552734,10.687992095947266
-5.952014,55.01536,20,1983, 8,Iophon nigricans,132971,20,132971,10.895000457763672,10.397353172302246
-6.168492,55.27082,35,1983, 6,Iophon nigricans,132971,35,132971,10.847999572753906,10.200539588928223
-4.474635,54.12949,33.5,2012, 7,Iophon nigricans,132971,33.5,132971,11.215999603271484,10.993605613708496
-10.41063,51.83266,27.7000008,1995, 5,Iophon nigricans,132971,27.7000008,132971,11.586999893188477,11.920132637023926
-6.153554161485864,57.88969957771034,NA,2011,10,Iophon nigricans,132971,0,132971,10.605999946594238,9.550691604614258
-2.836939,50.67989,NA,2007, 6,Iophon nigricans,132971,0,132971,12.642999649047852,12.349740028381348
-5.76819,54.81641,3.5,2008, 6,Iophon nigricans,132971,3.5,132971,10.821999549865723,10.865571975708008
-70.3083,41.8417,33,  NA,"NA",Iophon nigricans,132971,33,132971,10.87399959564209,8.589192390441895
-6.430815777801054,57.038380562912586,NA,2010, 9,Iophon nigricans,132971,0,132971,10.95300006866455,9.708073616027832
-70.3083,41.8417,33,  NA,"NA",Iophon nigricans,132971,33,132971,10.87399959564209,8.589192390441895
-10.20264,53.87419,38.54999925,1995, 9,Iophon nigricans,132971,38.54999925,132971,11.833999633789062,11.096487998962402
-5.33411,51.88527,17.25,1995, 8,Iophon nigricans,132971,17.25,132971,11.817000389099121,11.045055389404297
-5.576661,56.12554,33.5,1989, 8,Iophon nigricans,132971,33.5,132971,10.300000190734863,10.682543754577637
-74.6832962036,-50.1417007446,320,  NA,"NA",Iophon nigricans,132971,320,132971,8.51200008392334,8.37101936340332
-5.095558,58.96245,55,2008, 5,Iophon nigricans,132971,55,132971,10.593000411987305,9.646479606628418
148.23333,-42.59667,75,  NA,"NA",Iophon nigricans,132971,75,132971,14.692000389099121,14.425345420837402
-10.16276,51.61347,34.5,1995, 8,Iophon nigricans,132971,34.5,132971,12.173999786376953,10.558066368103027
-2.818941,50.67689,24.4500008,2012, 4,Iophon nigricans,132971,24.4500008,132971,12.63700008392334,12.353241920471191
-70.3083,41.8417,33,  NA,"NA",Iophon nigricans,132971,33,132971,10.87399959564209,8.589192390441895
-12.4778003693,-37.4193992615,NA,  NA,"NA",Iophon nigricans,132971,0,132971,15.560999870300293,8.013739585876465
-6.113746811571796,57.984525432509294,NA,2011,10,Iophon nigricans,132971,0,132971,10.661999702453613,9.945484161376953
-6.135632855546084,57.910070467634426,NA,2011,10,Iophon nigricans,132971,0,132971,10.605999946594238,9.550691604614258
-9.990243,53.25173,32,1993, 8,Iophon nigricans,132971,32,132971,11.875,11.86202335357666
-6.268791,55.30796,30.5,2006, 6,Iophon nigricans,132971,30.5,132971,10.838000297546387,9.747699737548828
-6.004932,57.98877,NA,2013, 9,Iophon nigricans,132971,0,132971,10.708000183105469,9.838822364807129
-6.079321,54.02432,16,1983, 7,Iophon nigricans,132971,16,132971,10.984999656677246,11.175443649291992
-6.169081,55.26902,44,2007, 6,Iophon nigricans,132971,44,132971,10.847999572753906,10.200539588928223
-5.911134,56.53739,31,1983, 6,Iophon nigricans,132971,31,132971,NA,NA
-6.090167,55.208,28,1985, 8,Iophon nigricans,132971,28,132971,10.890999794006348,10.165928840637207
-6.398465,55.35281,37,1984, 8,Iophon nigricans,132971,37,132971,10.949999809265137,10.771781921386719
-5.749204,54.95604,NA,1985, 8,Iophon nigricans,132971,0,132971,10.826000213623047,9.562495231628418
