decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-69.9726028442,41.8348999023,NA,2007, 4,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
135.3632222,33.69469444,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-43.17583333,-22.81361111,NA,1982,06,Diadumene lineata,395099,0,395099,25.128000259399414,23.65447998046875
135.3632222,33.69469444,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
5.17999982834,43.4900016785,NA,  NA,"NA",Diadumene lineata,395099,0,395099,NA,NA
135.3645502,33.69666638,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-73.0508270264,41.2116508484,NA,2003, 8,Diadumene lineata,395099,0,395099,12.654000282287598,13.335676193237305
135.3632778,33.69563889,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
135.3626389,33.69661111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
135.3632778,33.69563889,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-127.739997864,50.8800010681,NA,  NA,"NA",Diadumene lineata,395099,0,395099,9.284000396728516,9.899714469909668
-175.86000061,27.7900009155,NA,  NA,"NA",Diadumene lineata,395099,0,395099,23.812999725341797,19.669347763061523
-43.22444444,-22.84638889,NA,1977,09,Diadumene lineata,395099,0,395099,25.128000259399414,23.65447998046875
-70.9733810425,42.2494316101,NA,2000, 8,Diadumene lineata,395099,0,395099,NA,NA
-43.23611111,-22.83055556,NA,1998,04,Diadumene lineata,395099,0,395099,25.128000259399414,23.65447998046875
-2.599848,50.64981,1,2014, 7,Diadumene lineata,395099,1,395099,12.567000389099121,12.197568893432617
128.729995728,34.8699989319,NA,  NA,"NA",Diadumene lineata,395099,0,395099,17.604999542236328,18.64177703857422
135.3629638,33.69738725,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
135.3647942,33.69739033,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-69.9529037476,41.8087005615,NA,2007, 5,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-1.0167,50.79361,NA,1986, 5,Diadumene lineata,395099,0,395099,12.645999908447266,12.631665229797363
-157.826843,21.47224,NA,  NA,"NA",Diadumene lineata,395099,0,395099,26.024999618530273,25.42696762084961
135.3632222,33.69469444,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
29.2,44.5,30.5,1955, 6,Diadumene lineata,395099,30.5,395099,14.659000396728516,11.410430908203125
-69.9529037476,41.8087005615,NA,2007, 5,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-71.0769271851,41.5136184692,NA,2003, 8,Diadumene lineata,395099,0,395099,11.555999755859375,12.322417259216309
-4.929334,51.70413,NA,2015, 8,Diadumene lineata,395099,0,395099,NA,NA
-70.8818206787,42.5213317871,NA,2007, 6,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-124.22181,40.67745,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.406999588012695,11.562639236450195
-2.595081,50.64758,0.400000006,2014, 7,Diadumene lineata,395099,0.400000006,395099,12.567000389099121,12.197568893432617
-69.9726028442,41.8348999023,NA,2007, 6,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-2.595629,50.64728,0.449999988,2014, 7,Diadumene lineata,395099,0.449999988,395099,12.567000389099121,12.197568893432617
135.3623889,33.69725,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-2.599848,50.64981,1,2014, 7,Diadumene lineata,395099,1,395099,12.567000389099121,12.197568893432617
135.3627316,33.69608245,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-5.659771,55.98374,NA,1985, 5,Diadumene lineata,395099,0,395099,10.557999610900879,10.688929557800293
-57.080002,-38.009998,NA,  NA,"NA",Diadumene lineata,395099,0,395099,15.694000244140625,13.186538696289062
-5.597181,56.03503,NA,1984, 9,Diadumene lineata,395099,0,395099,10.557999610900879,10.688929557800293
-69.9726028442,41.8348999023,NA,2007, 4,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-2.588847,50.64558,0.600000024,2014, 7,Diadumene lineata,395099,0.600000024,395099,12.567000389099121,12.197568893432617
175.515701,-37.110226,NA,2018,10,Diadumene lineata,395099,0,395099,18.1560001373291,17.464353561401367
-9.862505,52.27084,NA,2005, 3,Diadumene lineata,395099,0,395099,12.21500015258789,12.128671646118164
135.3628611,33.69608333,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-123.050003052,38.3199996948,NA,  NA,"NA",Diadumene lineata,395099,0,395099,12.102999687194824,10.192948341369629
-71.0595321655,42.3712081909,NA,2000, 8,Diadumene lineata,395099,0,395099,10.460000038146973,11.167073249816895
135.3641931,33.69565721,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-2.990689,53.39875,3.4000000950000002,2018,11,Diadumene lineata,395099,3.4000000950000002,395099,9.880000114440918,11.388978958129883
28.73,44.2,21,1955,10,Diadumene lineata,395099,21,395099,14.63700008392334,12.097040176391602
-71.5172653198,41.3877410889,NA,2009, 9,Diadumene lineata,395099,0,395099,11.920999526977539,12.694446563720703
135.3633056,33.69458333,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-69.9726028442,41.8348999023,NA,2007,10,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-1.019538,50.79363,NA,1985,12,Diadumene lineata,395099,0,395099,12.645999908447266,12.631665229797363
135.3628611,33.69608333,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-2.595081,50.64758,0.400000006,2014, 7,Diadumene lineata,395099,0.400000006,395099,12.567000389099121,12.197568893432617
28.96,44.3,31,1955, 8,Diadumene lineata,395099,31,395099,14.70199966430664,12.07965087890625
-69.9726028442,41.8348999023,NA,2007, 8,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-69.9726028442,41.8348999023,NA,2007, 6,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-4.929334,51.70413,NA,2015, 8,Diadumene lineata,395099,0,395099,NA,NA
135.3626944,33.69636111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-70.8809814453,42.5211181641,NA,2007,11,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-75.3583297729,35.34167099,26,1980, 9,Diadumene lineata,395099,26,395099,20.55500030517578,23.078447341918945
28.75,44.06,22,1956, 6,Diadumene lineata,395099,22,395099,14.647000312805176,11.42999267578125
-124.04092,46.606364,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.720999717712402,11.61111068725586
128.679992676,34.7999992371,NA,  NA,"NA",Diadumene lineata,395099,0,395099,17.64299964904785,18.567434310913086
-4.929334,51.70413,NA,2015, 8,Diadumene lineata,395099,0,395099,NA,NA
-71.4113235474,41.6213111877,NA,2000, 8,Diadumene lineata,395099,0,395099,12.28600025177002,12.602861404418945
-71.0769271851,41.5136184692,NA,2000, 8,Diadumene lineata,395099,0,395099,11.555999755859375,12.322417259216309
-4.929472,51.70403,NA,2009, 8,Diadumene lineata,395099,0,395099,NA,NA
-70.8818206787,42.5213317871,NA,2007, 7,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-69.9468994141,41.7958984375,NA,2007,10,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-70.7738037109,42.5703315735,NA,2008, 7,Diadumene lineata,395099,0,395099,10.159000396728516,10.897025108337402
135.3627778,33.69611111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-70.8382034302,42.5004005432,NA,2007, 7,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-5.602452,56.03128,NA,1984, 8,Diadumene lineata,395099,0,395099,10.557999610900879,10.688929557800293
126.230003357,36.3100013733,NA,  NA,"NA",Diadumene lineata,395099,0,395099,14.369999885559082,11.39975357055664
-71.0508346558,42.3803787231,NA,2009, 9,Diadumene lineata,395099,0,395099,10.460000038146973,11.167073249816895
-71.3882369995,41.8171081543,NA,2000, 8,Diadumene lineata,395099,0,395099,11.185999870300293,12.284214973449707
-2.59985,50.649816666667,NA,2014, 7,Diadumene lineata,395099,0,395099,12.567000389099121,12.197568893432617
-2.868229,59.05686,NA,1994, 7,Diadumene lineata,395099,0,395099,10.053999900817871,9.848557472229004
-4.929472,51.70403,NA,2014, 9,Diadumene lineata,395099,0,395099,NA,NA
-71.4093170166,41.6207427979,NA,2009, 8,Diadumene lineata,395099,0,395099,12.28600025177002,12.602861404418945
-2.585455,50.64352,0.5,2014, 7,Diadumene lineata,395099,0.5,395099,12.567000389099121,12.197568893432617
-71.3539962769,41.7519989014,NA,2000, 8,Diadumene lineata,395099,0,395099,11.942999839782715,12.4064302444458
-5.68685,55.96495,NA,1985, 8,Diadumene lineata,395099,0,395099,10.61299991607666,9.554466247558594
-70.7738037109,42.5703315735,NA,2008, 8,Diadumene lineata,395099,0,395099,10.159000396728516,10.897025108337402
30.08,45.16,30,1956, 4,Diadumene lineata,395099,30,395099,14.486000061035156,11.992077827453613
135.3650504,33.69681709,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-5.209662,51.93785,NA,1973, 6,Diadumene lineata,395099,0,395099,11.833999633789062,11.010074615478516
-71.4113235474,41.6213111877,NA,2003, 8,Diadumene lineata,395099,0,395099,12.28600025177002,12.602861404418945
9.44999980927,42.6399993896,NA,  NA,"NA",Diadumene lineata,395099,0,395099,18.902000427246094,16.40967559814453
-70.6800003052,41.5200004578,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.609999656677246,11.926885604858398
29.51,44.68,26,1954, 4,Diadumene lineata,395099,26,395099,14.618000030517578,10.906146049499512
93.736115,7.237777,NA,  NA,"NA",Diadumene lineata,395099,0,395099,29.18000030517578,28.905073165893555
-71.0341033936,42.3633995056,NA,2009, 8,Diadumene lineata,395099,0,395099,10.460000038146973,11.167073249816895
-2.599848,50.64981,1,2014, 7,Diadumene lineata,395099,1,395099,12.567000389099121,12.197568893432617
125.199996948,34.6899986267,NA,  NA,"NA",Diadumene lineata,395099,0,395099,15.940999984741211,11.246532440185547
-76.3669967651,39,16,1964, 7,Diadumene lineata,395099,16,395099,12.097999572753906,15.596404075622559
-2.585987,50.64305,0.699999988,2014, 7,Diadumene lineata,395099,0.699999988,395099,12.567000389099121,12.197568893432617
-71.5172653198,41.3877410889,NA,2009, 8,Diadumene lineata,395099,0,395099,11.920999526977539,12.694446563720703
-123.95311,46.628707,NA,  NA,"NA",Diadumene lineata,395099,0,395099,10.946999549865723,11.645225524902344
-72.5702285767,40.9426803589,NA,2003, 8,Diadumene lineata,395099,0,395099,12.57800006866455,13.21522045135498
135.3633159,33.6944475,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-69.9726028442,41.8348999023,NA,2007, 9,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-69.9726028442,41.8348999023,NA,2007, 7,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
-4.929472,51.70403,NA,2010, 9,Diadumene lineata,395099,0,395099,NA,NA
135.364386,33.69627615,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
135.3623889,33.69725,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-9.862505,52.27084,NA,2006, 6,Diadumene lineata,395099,0,395099,12.21500015258789,12.128671646118164
-70.7251968384,43.0583000183,NA,2008, 9,Diadumene lineata,395099,0,395099,9.848999977111816,10.608766555786133
128.38999939,34.4500007629,NA,  NA,"NA",Diadumene lineata,395099,0,395099,18.405000686645508,16.958589553833008
-70.8862991333,42.5402984619,NA,2007, 7,Diadumene lineata,395099,0,395099,NA,NA
-4.929472,51.70403,NA,2014, 9,Diadumene lineata,395099,0,395099,NA,NA
-74.1016464233,40.6455001831,NA,2003, 8,Diadumene lineata,395099,0,395099,11.690999984741211,13.89154052734375
-70.8818206787,42.5213317871,NA,2007, 6,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
135.3640635,33.69537403,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-67.0555366,44.9095235,NA,  NA,"NA",Diadumene lineata,395099,0,395099,8.46399974822998,8.514484405517578
135.3631667,33.69480556,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
135.3629638,33.69738725,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-1.476547120841262,60.27647291218421,NA,2003, 8,Diadumene lineata,395099,0,395099,9.116000175476074,9.806768417358398
-70.2988967896,41.7061309814,NA,2000, 8,Diadumene lineata,395099,0,395099,10.784000396728516,11.581391334533691
-70.881652832,42.5215988159,NA,2003, 8,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-69.9529037476,41.8087005615,NA,2007, 9,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
135.3629297,33.69531317,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-70.8554992676,42.5463485718,NA,2007, 8,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-4.929472,51.70403,NA,2013, 9,Diadumene lineata,395099,0,395099,NA,NA
-74.1330032349,40.5363883972,NA,2003, 8,Diadumene lineata,395099,0,395099,12.913999557495117,13.941228866577148
127.300003052,34.2799987793,NA,  NA,"NA",Diadumene lineata,395099,0,395099,17.426000595092773,16.62930679321289
28.98,44.5,20,1956,10,Diadumene lineata,395099,20,395099,14.597999572753906,12.751237869262695
174.661717,-36.842469,NA,2018, 3,Diadumene lineata,395099,0,395099,17.722999572753906,17.120983123779297
-123.321533,49.001844,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.098999977111816,8.431256294250488
174.756013,-36.738409,NA,2017, 7,Diadumene lineata,395099,0,395099,17.594999313354492,17.212278366088867
126.349998474,37.2999992371,NA,  NA,"NA",Diadumene lineata,395099,0,395099,13.571000099182129,12.52480697631836
-157.800003052,21.3799991608,NA,  NA,"NA",Diadumene lineata,395099,0,395099,NA,NA
135.3626944,33.69636111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-71.4093170166,41.6207427979,NA,2009, 6,Diadumene lineata,395099,0,395099,12.28600025177002,12.602861404418945
135.3641181,33.69482833,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-123.0138888889,48.5216666667,NA,  NA,"NA",Diadumene lineata,395099,0,395099,9.350000381469727,10.195910453796387
28.78,44.16,24,1956,12,Diadumene lineata,395099,24,395099,14.63700008392334,12.097040176391602
135.3625556,33.69611111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-70.1052932739,43.8209381104,NA,2003, 8,Diadumene lineata,395099,0,395099,9.520000457763672,10.318364143371582
-70.8862991333,42.5402984619,NA,2007, 7,Diadumene lineata,395099,0,395099,NA,NA
-5.65152,55.98128,NA,1985, 5,Diadumene lineata,395099,0,395099,10.557999610900879,10.688929557800293
135.3630556,33.69666667,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-122.300003052,37.5,0.5,  NA,"NA",Diadumene lineata,395099,0.5,395099,NA,NA
135.3633159,33.6944475,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-70.8818206787,42.5213317871,NA,2007, 8,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
-123.91402,46.613867,NA,  NA,"NA",Diadumene lineata,395099,0,395099,NA,NA
174.776305,-36.924204,NA,2018,11,Diadumene lineata,395099,0,395099,17.288000106811523,17.12563133239746
-70.7738037109,42.5703315735,NA,2009, 6,Diadumene lineata,395099,0,395099,10.159000396728516,10.897025108337402
29.08,44.5,29.5,1955, 6,Diadumene lineata,395099,29.5,395099,14.621999740600586,12.140958786010742
126.349998474,37.2999992371,NA,  NA,"NA",Diadumene lineata,395099,0,395099,13.571000099182129,12.52480697631836
-71.967956543,41.3466796875,NA,2003, 8,Diadumene lineata,395099,0,395099,NA,NA
-3.11955,59.01093,0.75,1994, 7,Diadumene lineata,395099,0.75,395099,9.442999839782715,9.991116523742676
-71.1632537842,41.7061195374,NA,2000, 8,Diadumene lineata,395099,0,395099,NA,NA
135.360936,33.69667313,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-2.5854571,50.643595,NA,2007,10,Diadumene lineata,395099,0,395099,12.567000389099121,12.197568893432617
-1.505836,50.69329,0.75,1988, 9,Diadumene lineata,395099,0.75,395099,12.67199993133545,12.601255416870117
-43.11083333,-22.76444444,NA,1985,07,Diadumene lineata,395099,0,395099,25.940000534057617,23.43532371520996
-5.697098,55.95475,NA,1985, 8,Diadumene lineata,395099,0,395099,10.989999771118164,10.46424674987793
140.759994507,40.8300018311,NA,  NA,"NA",Diadumene lineata,395099,0,395099,13.687000274658203,12.403618812561035
135.3641931,33.69565721,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-4.15000009537,50.3699989319,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.968000411987305,12.797130584716797
-70.2988967896,41.7061309814,NA,2000, 8,Diadumene lineata,395099,0,395099,10.784000396728516,11.581391334533691
-70.8382034302,42.5004005432,NA,2007, 7,Diadumene lineata,395099,0,395099,10.32699966430664,10.960347175598145
128.690002441,34.9799995422,NA,  NA,"NA",Diadumene lineata,395099,0,395099,18.339000701904297,18.533584594726562
-3.11955,59.01093,NA,1994, 7,Diadumene lineata,395099,0,395099,9.442999839782715,9.991116523742676
-117.930000305,33.6100006104,NA,  NA,"NA",Diadumene lineata,395099,0,395099,17.46299934387207,17.001239776611328
135.3632778,33.69563889,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
128.38999939,34.4599990845,NA,  NA,"NA",Diadumene lineata,395099,0,395099,18.405000686645508,16.958589553833008
174.728732,-36.658586,NA,2018, 5,Diadumene lineata,395099,0,395099,17.594999313354492,17.212278366088867
135.3628333,33.69686111,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-2.595081,50.64758,0.400000006,2014, 7,Diadumene lineata,395099,0.400000006,395099,12.567000389099121,12.197568893432617
-123.4552,48.4305,NA,  NA,"NA",Diadumene lineata,395099,0,395099,9.097999572753906,10.183595657348633
-5.673721,55.96174,NA,1985, 8,Diadumene lineata,395099,0,395099,10.61299991607666,9.554466247558594
174.737792969,-36.8298988342,NA,  NA,"NA",Diadumene lineata,395099,0,395099,17.655000686645508,17.168781280517578
-70.63218,42.69695,2,  NA,"NA",Diadumene lineata,395099,2,395099,10.5,7.913832187652588
135.3623889,33.69725,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-69.9726028442,41.8348999023,NA,2007, 8,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
135.364386,33.69627615,NA,  NA,"NA",Diadumene lineata,395099,0,395099,22.124000549316406,22.66254997253418
-4.15000009537,50.3699989319,NA,  NA,"NA",Diadumene lineata,395099,0,395099,11.968000411987305,12.797130584716797
-71.4484481812,41.5686988831,NA,2000, 8,Diadumene lineata,395099,0,395099,11.432999610900879,12.645008087158203
-69.9529037476,41.8087005615,NA,2007, 6,Diadumene lineata,395099,0,395099,10.387999534606934,11.443180084228516
