decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-7.188876,57.54751,NA,1978, 5,Coryphella verrucosa,139987,0,139987,10.277000427246094,10.672436714172363
-1.601157,55.64929,14,1982, 4,Coryphella verrucosa,139987,14,139987,10.121999740600586,9.009745597839355
-4.424987,51.01538,NA,1979, 7,Coryphella verrucosa,139987,0,139987,12.107999801635742,12.472094535827637
-4.0516376,53.301031,NA,1937, 4,Coryphella verrucosa,139987,0,139987,11.562999725341797,11.418754577636719
2.698768,55.96853,NA,  NA,"NA",Coryphella verrucosa,139987,0,139987,10.734000205993652,8.1411285400390625
-5.605564,54.39949,20.8999996,2007, 7,Coryphella verrucosa,139987,20.8999996,139987,10.725000381469727,11.020543098449707
-5.740537,54.92938,16,1983, 5,Coryphella verrucosa,139987,16,139987,10.826000213623047,9.562495231628418
-70.23,43.6496,NA,  NA,"NA",Coryphella verrucosa,139987,0,139987,9.314000129699707,10.357259750366211
-6.676363,56.97464,11,2006, 7,Coryphella verrucosa,139987,11,139987,11.015999794006348,9.546462059020996
-4.485674,51.0245,19.5,2010, 6,Coryphella verrucosa,139987,19.5,139987,12.45199966430664,12.122687339782715
-6.646931,55.22316,32,1982, 8,Coryphella verrucosa,139987,32,139987,11.144000053405762,10.785712242126465
2.69581452897,51.3468861496,NA,1979, 9,Coryphella verrucosa,139987,0,139987,12.430999755859375,12.317736625671387
-4.247372,53.20584,NA,2002, 8,Coryphella verrucosa,139987,0,139987,NA,NA
-5.529557,54.68691,14,1984, 7,Coryphella verrucosa,139987,14,139987,10.800000190734863,10.968363761901855
-6.666665,57.845,13.5,2000, 9,Coryphella verrucosa,139987,13.5,139987,10.5,9.695761680603027
-70.9000015259,41.3899993896,NA,1905, 7,Coryphella verrucosa,139987,0,139987,11.404999732971191,11.23011589050293
-5.547832,54.37883,NA,2012, 8,Coryphella verrucosa,139987,0,139987,10.614999771118164,11.075872421264648
-5.566771,57.3577,13.4499998,2018, 4,Coryphella verrucosa,139987,13.4499998,139987,8.956999778747559,10.372062683105469
