decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-130.141883,51.509916,362,  NA,"NA",Crossaster papposus,124154,362,124154,10.553000450134277,4.506447792053223
-128.41895,50.3759,216.75,  NA,"NA",Crossaster papposus,124154,216.75,124154,10.656999588012695,5.652732849121094
-4.431023,53.4285,10.5,2006, 9,Crossaster papposus,124154,10.5,124154,11.371999740600586,11.348308563232422
-5.545412,57.35873,NA,2017, 9,Crossaster papposus,124154,0,124154,8.956999778747559,10.372062683105469
-59.747167,45.3635,NA,  NA,"NA",Crossaster papposus,124154,0,124154,7.321000099182129,6.1797637939453125
-47.27,46.35,438,2008,11,Crossaster papposus,124154,438,124154,6.089000225067139,3.594670057296753
-4.330993,58.5539,14.5,2008, 7,Crossaster papposus,124154,14.5,124154,10.234999656677246,10.037848472595215
-6.065544,56.36399,9.5,1989, 8,Crossaster papposus,124154,9.5,124154,10.1850004196167,10.694204330444336
-5.05993,59.0413,61.0999985,2014,11,Crossaster papposus,124154,61.0999985,124154,10.579000473022461,9.618842124938965
-2.137576,55.91761,NA,2002, 9,Crossaster papposus,124154,0,124154,10.185999870300293,9.30278205871582
-6.173829,55.26548,31.5,2009, 6,Crossaster papposus,124154,31.5,124154,10.803000450134277,10.40473747253418
-56,45.95,60,2009, 4,Crossaster papposus,124154,60,124154,7.076000213623047,2.7528018951416016
-5.297217,56.03893,14.5,2011, 4,Crossaster papposus,124154,14.5,124154,9.383999824523926,10.712613105773926
-48.52,45.56,131.5,2008,10,Crossaster papposus,124154,131.5,124154,6.382999897003174,4.8860979080200195
-60.6385,44.391167,NA,  NA,"NA",Crossaster papposus,124154,0,124154,8.14900016784668,4.280492782592773
-5.147808119137477,51.64664495119341,NA,2007, 8,Crossaster papposus,124154,0,124154,11.895999908447266,11.914915084838867
-5.025877,53.52772,NA,2013, 4,Crossaster papposus,124154,0,124154,11.392999649047852,9.952143669128418
-4.892829,54.02585,NA,1999, 4,Crossaster papposus,124154,0,124154,11.244999885559082,10.47199821472168
-9.4105,54.9855,89.5,2013,10,Crossaster papposus,124154,89.5,124154,11.864999771118164,10.361992835998535
-126.567983,48.8543,312,  NA,"NA",Crossaster papposus,124154,312,124154,11.029000282287598,6.135354042053223
-5.707863,56.49086,NA,2016, 4,Crossaster papposus,124154,0,124154,10.541999816894531,10.368329048156738
-62.00025,46.2695,NA,2012, 8,Crossaster papposus,124154,0,124154,7.861999988555908,4.171203136444092
-5.124126,57.87588,NA,2017, 5,Crossaster papposus,124154,0,124154,9.225000381469727,10.348030090332031
-69.9169998169,43.6500015259,29,1968, 8,Crossaster papposus,124154,29,124154,9.543000221252441,6.464877128601074
-6.308557,52.22217,15.5,1994, 7,Crossaster papposus,124154,15.5,124154,11.729999542236328,10.951214790344238
-4.796967,54.08218,NA,1994,10,Crossaster papposus,124154,0,124154,11.406000137329102,10.944886207580566
-4.537171,54.09377,25,2010, 4,Crossaster papposus,124154,25,124154,11.194000244140625,11.007802963256836
-4.618781158405147,52.96641793069464,NA,2005, 6,Crossaster papposus,124154,0,124154,11.711000442504883,11.123043060302734
-2.123662,55.90434,9.5,2019, 7,Crossaster papposus,124154,9.5,124154,10.185999870300293,9.30278205871582
-2.893326,59.02293,12,1995, 6,Crossaster papposus,124154,12,124154,10.053999900817871,9.848557472229004
166.25,55,NA,1882,"NA",Crossaster papposus,124154,0,124154,NA,NA
-3.021701,58.62177,NA,2008,10,Crossaster papposus,124154,0,124154,9.8339996337890625,9.650861740112305
-8.6025,55.45,100,2015, 9,Crossaster papposus,124154,100,124154,11.779999732971191,10.064425468444824
-2.125821,57.69994,11,2009, 8,Crossaster papposus,124154,11,124154,10.01099967956543,9.28618335723877
-2.147506,55.9185,9.8999996,2003, 5,Crossaster papposus,124154,9.8999996,124154,10.185999870300293,9.30278205871582
-1.4816160433330845,60.29894248971236,NA,1993, 8,Crossaster papposus,124154,0,124154,8.824000358581543,9.791593551635742
-67.7829971313,40.6829986572,79,1965, 9,Crossaster papposus,124154,79,124154,11.831999778747559,14.073090553283691
-65.935,44.665,NA,  NA,"NA",Crossaster papposus,124154,0,124154,7.834000110626221,8.148221969604492
-63.218,60.307,159,2006,08,Crossaster papposus,124154,159,124154,0.3149999976158142,0.13950100541114807
-4.506003,53.41848,15.25,2006, 9,Crossaster papposus,124154,15.25,124154,11.36299991607666,11.24201488494873
-5.876394,56.65688,7.1500001,2018, 6,Crossaster papposus,124154,7.1500001,124154,9.138999938964844,10.146064758300781
-64.82,69.963,1288,2015,09,Crossaster papposus,124154,1288,124154,-0.3330000042915344,0.7396240234375
-4.901006,55.7531,8.75,2015, 7,Crossaster papposus,124154,8.75,124154,9.369999885559082,10.649901390075684
-67.224667,42.029167,NA,  NA,"NA",Crossaster papposus,124154,0,124154,10.145000457763672,8.399397850036621
-131.013483,52.411966,119,  NA,"NA",Crossaster papposus,124154,119,124154,10.32800006866455,7.3763298988342285
-70.1500015259,42.2999992371,71,1968, 3,Crossaster papposus,124154,71,124154,10.704000473022461,6.826569080352783
1.518046,52.85835,16.1499996,2012, 8,Crossaster papposus,124154,16.1499996,124154,11.098999977111816,11.16887092590332
-5.339985,51.85072,17,2000, 8,Crossaster papposus,124154,17,124154,11.817000389099121,11.045055389404297
-2.540763,56.29235,37.54999925,2015,11,Crossaster papposus,124154,37.54999925,124154,9.970000267028809,9.398530006408691
-1.29602,60.19203,7.450000285000001,1994, 8,Crossaster papposus,124154,7.450000285000001,124154,8.75,9.71794605255127
-4.333832,53.98385,NA,1995, 5,Crossaster papposus,124154,0,124154,11.274999618530273,10.764786720275879
-3.005501,58.47338,NA,2017, 7,Crossaster papposus,124154,0,124154,9.875,9.537715911865234
-5.624535,56.51809,18.5,2012, 6,Crossaster papposus,124154,18.5,124154,10.704000473022461,9.511311531066895
-67.0555366,44.9095235,NA,  NA,"NA",Crossaster papposus,124154,0,124154,8.46399974822998,8.514484405517578
-1.331514,54.90302,11.1999998,2016, 7,Crossaster papposus,124154,11.1999998,124154,10.295000076293945,10.228055953979492
