decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-2.596071410225728,59.29368709185552,NA,2008, 9,Myxilla (Myxilla) fimbriata,169461,0,169461,9.82699966430664,9.904112815856934
-72.9833297729,39.1100006104,78,1975,11,Myxilla (Myxilla) fimbriata,169461,78,169461,15.104000091552734,18.75822639465332
-1.095767,50.74029,NA,1986, 6,Myxilla (Myxilla) fimbriata,169461,0,169461,12.729000091552734,12.65431022644043
-4.9487120000000004,58.88985,25,2008, 5,Myxilla (Myxilla) fimbriata,169461,25,169461,10.5649995803833,9.961528778076172
-5.723848,54.94016,34.70000075,2006, 8,Myxilla (Myxilla) fimbriata,169461,34.70000075,169461,10.913999557495117,9.5582427978515625
-6.25271,55.31197,26.5,2005, 6,Myxilla (Myxilla) fimbriata,169461,26.5,169461,10.838000297546387,9.747699737548828
-6.282644,55.23449,NA,1985, 6,Myxilla (Myxilla) fimbriata,169461,0,169461,10.83899974822998,10.237531661987305
-68.2560882568,44.3062591553,NA,  NA,"NA",Myxilla (Myxilla) fimbriata,169461,0,169461,8.258999824523926,8.967429161071777
-6.175324,55.26632,9,1983, 6,Myxilla (Myxilla) fimbriata,169461,9,169461,10.803000450134277,10.40473747253418
-6.39331,55.3486,30.5,2009, 6,Myxilla (Myxilla) fimbriata,169461,30.5,169461,10.949999809265137,10.771781921386719
-8.523112,51.60932,26.25,1996, 8,Myxilla (Myxilla) fimbriata,169461,26.25,169461,12.293000221252441,10.372855186462402
-5.748471,54.95414,NA,2006, 8,Myxilla (Myxilla) fimbriata,169461,0,169461,10.826000213623047,9.562495231628418
-6.220653,55.30832,16,1983, 6,Myxilla (Myxilla) fimbriata,169461,16,169461,10.819999694824219,10.23477840423584
-10.25281,53.97552,35.9500008,1995, 9,Myxilla (Myxilla) fimbriata,169461,35.9500008,169461,11.753000259399414,10.781975746154785
-5.741371,54.92871,27,1983, 5,Myxilla (Myxilla) fimbriata,169461,27,169461,10.826000213623047,9.562495231628418
-2.814197,50.6773,23.5,2017, 5,Myxilla (Myxilla) fimbriata,169461,23.5,169461,12.63700008392334,12.353241920471191
-5.733365,54.92168,25.5,2008, 8,Myxilla (Myxilla) fimbriata,169461,25.5,169461,10.913999557495117,9.5582427978515625
-6.169326,55.30482,26,1983, 6,Myxilla (Myxilla) fimbriata,169461,26,169461,10.821000099182129,9.84091567993164
-9.666695,52.69311,35.5,1996, 6,Myxilla (Myxilla) fimbriata,169461,35.5,169461,12.284000396728516,11.55627727508545
-1.7272888074865802,60.34726603083161,NA,2003, 8,Myxilla (Myxilla) fimbriata,169461,0,169461,9.206999778747559,9.265833854675293
-7.223577,57.33075,21.5,1990, 5,Myxilla (Myxilla) fimbriata,169461,21.5,169461,10.741000175476074,10.290319442749023
-5.740165,54.93253,23,2008, 6,Myxilla (Myxilla) fimbriata,169461,23,169461,10.826000213623047,9.562495231628418
-2.926675,59.17465,17.75,1996, 6,Myxilla (Myxilla) fimbriata,169461,17.75,169461,9.909000396728516,9.91496467590332
-6.35983,49.88316,22.5,2010, 8,Myxilla (Myxilla) fimbriata,169461,22.5,169461,12.456999778747559,10.894877433776855
-5.659381,54.95837,35,1985, 8,Myxilla (Myxilla) fimbriata,169461,35,169461,11.029999732971191,10.00767993927002
-67.0583114624,44.9194984436,NA,  NA,"NA",Myxilla (Myxilla) fimbriata,169461,0,169461,8.144000053405762,8.422691345214844
-2.596071410225728,59.29368709185552,NA,2008, 9,Myxilla (Myxilla) fimbriata,169461,0,169461,9.82699966430664,9.904112815856934
-6.173514,55.26593,32.90000055,2005, 7,Myxilla (Myxilla) fimbriata,169461,32.90000055,169461,10.803000450134277,10.40473747253418
-5.244265,51.73758,NA,1983, 8,Myxilla (Myxilla) fimbriata,169461,0,169461,11.937999725341797,11.090065002441406
-10.08935,53.86219,42.5,1995, 9,Myxilla (Myxilla) fimbriata,169461,42.5,169461,11.779999732971191,11.398338317871094
-2.071107114994934,55.86334184059041,NA,2003, 6,Myxilla (Myxilla) fimbriata,169461,0,169461,10.168000221252441,9.3973970413208
-5.757623,54.93954,31.25,2007, 8,Myxilla (Myxilla) fimbriata,169461,31.25,169461,10.826000213623047,9.562495231628418
-6.628934,55.22466,15,1985, 7,Myxilla (Myxilla) fimbriata,169461,15,169461,11.144000053405762,10.785712242126465
-8.254714,55.27639,37.5,1995, 7,Myxilla (Myxilla) fimbriata,169461,37.5,169461,11.380000114440918,11.48211669921875
-5.734328,54.92331,31,2007, 8,Myxilla (Myxilla) fimbriata,169461,31,169461,10.913999557495117,9.5582427978515625
-2.073474,55.86286,NA,2003, 6,Myxilla (Myxilla) fimbriata,169461,0,169461,10.168000221252441,9.3973970413208
-8.526662,51.60418,26,1996, 8,Myxilla (Myxilla) fimbriata,169461,26,169461,12.293000221252441,10.372855186462402
-8.751865,54.74223,26,1996, 7,Myxilla (Myxilla) fimbriata,169461,26,169461,11.664999961853027,11.358230590820312
-6.274519,55.3064,33.54999925,2009, 6,Myxilla (Myxilla) fimbriata,169461,33.54999925,169461,10.838000297546387,9.747699737548828
