decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-7.247,43.578,0,1987, 8,Saccharina latissima,234483,0,234483,15.42300033569336,15.167557716369629
-69.827487,47.619323,-0.898,2019, 9,Saccharina latissima,234483,0,234483,6.249000072479248,4.046292781829834
-5.070804,55.53253,NA,2014, 9,Saccharina latissima,234483,0,234483,11.243000030517578,10.119406700134277
-5.597181,56.03503,NA,1984, 9,Saccharina latissima,234483,0,234483,10.557999610900879,10.688929557800293
-6.426768,57.02608,NA,2010, 8,Saccharina latissima,234483,0,234483,10.95300006866455,9.708073616027832
-130.25100708,54.3009986877,NA,  NA,"NA",Saccharina latissima,234483,0,234483,7.635000228881836,9.291434288024902
-4.024794,53.32196,4.5,1997, 8,Saccharina latissima,234483,4.5,234483,11.562999725341797,11.418754577636719
11.37778,58.25098,1,2006, 8,Saccharina latissima,234483,1,234483,10.11299991607666,10.059202194213867
11.54892,57.92798,3.45,2009,10,Saccharina latissima,234483,3.45,234483,10.128000259399414,9.73006820678711
11.331,58.29883,6,2000, 7,Saccharina latissima,234483,6,234483,10.055000305175781,9.843652725219727
8.03593,58.1447,6,  NA,"NA",Saccharina latissima,234483,6,234483,10.362000465393066,7.953378200531006
-5.683916,54.66815,6,2018, 8,Saccharina latissima,234483,6,234483,NA,NA
11.33527,58.28575,3,2006, 8,Saccharina latissima,234483,3,234483,10.055000305175781,9.843652725219727
-2.64770206690973,56.51761358979851,NA,1990, 3,Saccharina latissima,234483,0,234483,9.95300006866455,9.559663772583008
-4.948557,56.25909,9.75,2008, 4,Saccharina latissima,234483,9.75,234483,NA,NA
-5.023501,50.15367,6.5,2011, 5,Saccharina latissima,234483,6.5,234483,12.878999710083008,12.275164604187012
9.26777,58.74277,3,  NA,"NA",Saccharina latissima,234483,3,234483,9.239999771118164,8.90316104888916
11.33105,58.29883,3,1999, 7,Saccharina latissima,234483,3,234483,10.055000305175781,9.843652725219727
-131.046717,52.1442,5.5,  NA,"NA",Saccharina latissima,234483,5.5,234483,9.968000411987305,10.070953369140625
-5.670999,55.94825,NA,1982, 5,Saccharina latissima,234483,0,234483,10.989999771118164,10.46424674987793
11.37823,58.25097,1,2010, 7,Saccharina latissima,234483,1,234483,10.11299991607666,10.059202194213867
-5.783077894230329,57.738543525944394,NA,2010, 7,Saccharina latissima,234483,0,234483,10.706000328063965,10.322222709655762
-1.790868,55.66275,NA,2010, 1,Saccharina latissima,234483,0,234483,9.821000099182129,10.077120780944824
4.90816,60.421,4,  NA,"NA",Saccharina latissima,234483,4,234483,9.972999572753906,7.485416889190674
-6.311034,49.90908,NA,1983, 3,Saccharina latissima,234483,0,234483,12.505999565124512,12.302018165588379
10.5268,59.0267,4,  NA,"NA",Saccharina latissima,234483,4,234483,10.324000358581543,7.074940204620361
-4.601149778607828,52.88362134508284,NA,1997, 9,Saccharina latissima,234483,0,234483,NA,NA
-7.219598,57.56334,1.5,1994, 6,Saccharina latissima,234483,1.5,234483,10.277000427246094,10.672436714172363
-70.130473,47.635267,-0.111,2019, 9,Saccharina latissima,234483,0,234483,5.480999946594238,4.071319103240967
-5.059464,58.38649,NA,2015, 8,Saccharina latissima,234483,0,234483,10.015000343322754,10.37814712524414
11.34208,58.21012,8,2009, 8,Saccharina latissima,234483,8,234483,10.11299991607666,10.059202194213867
-4.690607264240972,52.87578171073729,NA,2005, 5,Saccharina latissima,234483,0,234483,11.781999588012695,11.635832786560059
-1.470934508775594,60.2881245418595,NA,1993, 8,Saccharina latissima,234483,0,234483,8.824000358581543,9.791593551635742
-5.314619,55.44511,NA,2018, 9,Saccharina latissima,234483,0,234483,11.09000015258789,10.50009536743164
11.37233,58.24383,3,2000, 7,Saccharina latissima,234483,3,234483,10.11299991607666,10.059202194213867
-7.36984,57.06861,8.5,2015, 9,Saccharina latissima,234483,8.5,234483,10.631999969482422,10.8129243850708
-5.649836,55.98043,NA,1976, 2,Saccharina latissima,234483,0,234483,10.557999610900879,10.688929557800293
