decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-70.7799987793,41.4199981689,19.2,1905, 8,Clathria (Clathria) prolifera,167563,19.2,167563,11.468999862670898,11.979235649108887
-71.341003418,41.640499115,NA,2000, 8,Clathria (Clathria) prolifera,167563,0,167563,11.730999946594238,12.44480037689209
-67.7633285522,40.6599998474,82,1983, 5,Clathria (Clathria) prolifera,167563,82,167563,11.982999801635742,14.17774772644043
-70.4967,41.8017,13,  NA,"NA",Clathria (Clathria) prolifera,167563,13,167563,10.730999946594238,10.707670211791992
-79.7033309937,32.5016708374,18,1981, 7,Clathria (Clathria) prolifera,167563,18,167563,22.083999633789062,22.981409072875977
-76.05633333,37.2925,26,  NA,"NA",Clathria (Clathria) prolifera,167563,26,167563,16.06399917602539,16.491336822509766
-76.19516667,37.42466667,26,  NA,"NA",Clathria (Clathria) prolifera,167563,26,167563,15.913000106811523,16.443620681762695
-76.14943695,37.04091644,30,  NA,"NA",Clathria (Clathria) prolifera,167563,30,167563,16.160999298095703,16.67828941345215
-75.96120001,37.66041667,24,  NA,"NA",Clathria (Clathria) prolifera,167563,24,167563,15.442999839782715,16.31092643737793
-70.9199981689,41.5299987793,NA,1909,"NA",Clathria (Clathria) prolifera,167563,0,167563,11.616999626159668,12.271316528320312
-67.7549972534,40.5716705322,102,1983, 5,Clathria (Clathria) prolifera,167563,102,167563,12.300999641418457,14.735159873962402
-76.5683288574,33.8100013733,69,1981, 3,Clathria (Clathria) prolifera,167563,69,167563,24.88599967956543,20.49068832397461
-67.7683334351,40.6683311462,80,1981,11,Clathria (Clathria) prolifera,167563,80,167563,12.045999526977539,14.2420654296875
-70.4967,41.8017,13,  NA,"NA",Clathria (Clathria) prolifera,167563,13,167563,10.730999946594238,10.707670211791992
-70.8099975586,41.3800010681,NA,1905, 7,Clathria (Clathria) prolifera,167563,0,167563,11.437999725341797,12.009757995605469
-71.967956543,41.3466796875,NA,2003, 8,Clathria (Clathria) prolifera,167563,0,167563,NA,NA
-70.0406,41.8044,4,  NA,"NA",Clathria (Clathria) prolifera,167563,4,167563,10.918000221252441,11.44919490814209
-76.5699996948,33.8183288574,60,1981, 3,Clathria (Clathria) prolifera,167563,60,167563,24.666000366210938,24.232555389404297
-70.6100006104,41.5299987793,NA,1905, 8,Clathria (Clathria) prolifera,167563,0,167563,11.751999855041504,11.998616218566895
-70.6900024414,41.6899986267,NA,1904, 8,Clathria (Clathria) prolifera,167563,0,167563,11.711000442504883,11.840930938720703
-67.0583114624,44.9194984436,NA,  NA,"NA",Clathria (Clathria) prolifera,167563,0,167563,8.144000053405762,8.422691345214844
-66.7750015259,40.8950004578,100,1983, 5,Clathria (Clathria) prolifera,167563,100,167563,11.343000411987305,14.624985694885254
-79.7416687012,31.5300006866,56,1981, 8,Clathria (Clathria) prolifera,167563,56,167563,24.386999130249023,23.830839157104492
-67.7699966431,40.65832901,84,1984, 2,Clathria (Clathria) prolifera,167563,84,167563,12.045999526977539,14.2420654296875
-76.13216666,37.94966666,34,  NA,"NA",Clathria (Clathria) prolifera,167563,34,167563,15.03600025177002,16.23199462890625
-76.04065,37.73711669,30,  NA,"NA",Clathria (Clathria) prolifera,167563,30,167563,15.371999740600586,16.270811080932617
-70.220177,43.662955,2,  NA,"NA",Clathria (Clathria) prolifera,167563,2,167563,9.314000129699707,10.357259750366211
-70.7799987793,41.4199981689,NA,1905, 8,Clathria (Clathria) prolifera,167563,0,167563,11.468999862670898,11.979235649108887
-70.7699966431,41.6199989319,7.31,1904, 7,Clathria (Clathria) prolifera,167563,7.31,167563,11.701000213623047,11.954927444458008
-67.7766723633,40.6533317566,86,1982, 7,Clathria (Clathria) prolifera,167563,86,167563,12.045999526977539,14.2420654296875
-67.7750015259,40.65832901,82,1982, 7,Clathria (Clathria) prolifera,167563,82,167563,12.045999526977539,14.2420654296875
-70.6800003052,41.6500015259,9.14,1904, 8,Clathria (Clathria) prolifera,167563,9.14,167563,11.711000442504883,11.840930938720703
-66.9300003052,40.9833297729,79,1983,11,Clathria (Clathria) prolifera,167563,79,167563,11.128999710083008,13.626104354858398
-66.9300003052,40.9833297729,79,1983, 5,Clathria (Clathria) prolifera,167563,79,167563,11.128999710083008,13.626104354858398
-70.6399993896,41.6300010681,10.74,1905, 8,Clathria (Clathria) prolifera,167563,10.74,167563,11.260000228881836,11.85289478302002
-71.4113235474,41.6213111877,NA,2003, 8,Clathria (Clathria) prolifera,167563,0,167563,12.28600025177002,12.602861404418945
-76.25816666,37.27633333,20,  NA,"NA",Clathria (Clathria) prolifera,167563,20,167563,16.011999130249023,16.475805282592773
-76.24828334,37.4761,17,  NA,"NA",Clathria (Clathria) prolifera,167563,17,167563,15.892000198364258,16.398405075073242
-76.1245,37.57333336,41,  NA,"NA",Clathria (Clathria) prolifera,167563,41,167563,15.696000099182129,16.655004501342773
-123.96405,46.555932,NA,  NA,"NA",Clathria (Clathria) prolifera,167563,0,167563,10.946999549865723,11.645225524902344
-124.03061,46.500778,NA,  NA,"NA",Clathria (Clathria) prolifera,167563,0,167563,12.402999877929688,11.682241439819336
-67.7566680908,40.65832901,82,1982, 5,Clathria (Clathria) prolifera,167563,82,167563,11.982999801635742,14.17774772644043
-70.9199981689,41.5299987793,9.6,1909,"NA",Clathria (Clathria) prolifera,167563,9.6,167563,11.616999626159668,12.271316528320312
-79.7433319092,31.5249996185,62,1981, 8,Clathria (Clathria) prolifera,167563,62,167563,24.386999130249023,23.830839157104492
-70.6900024414,41.6899986267,5.94,1904, 8,Clathria (Clathria) prolifera,167563,5.94,167563,11.711000442504883,11.840930938720703
