decimalLongitude,decimalLatitude,depth,year,month,scientificName,aphiaID,depth0,valid_AphiaID,BO_sstmean,BO2_tempmean_bdmean
-70.6699981689,41.5099983215,9.6,1904, 7,Asterias forbesi,158489,9.6,158489,11.609999656677246,11.926885604858398
-70.6500015259,41.5699996948,NA,1905, 8,Asterias forbesi,158489,0,158489,11.751999855041504,11.998616218566895
-80.543333,28.175,16.5,  NA,"NA",Asterias forbesi,158489,16.5,158489,24.76300048828125,25.167259216308594
-70.6299972534,41.4700012207,17.37,1905, 8,Asterias forbesi,158489,17.37,158489,11.788000106811523,12.055002212524414
-73.7300033569,40.8699989319,33.3,2000, 8,Asterias forbesi,158489,33.3,158489,12.706999778747559,13.715353012084961
-66.499333,41.954833,NA,  NA,"NA",Asterias forbesi,158489,0,158489,10.210000038146973,9.007993698120117
-79.7083282471,32.4883308411,18,1980, 1,Asterias forbesi,158489,18,158489,22.083999633789062,22.981409072875977
-70.6999969482,41.4900016785,16.46,1904, 7,Asterias forbesi,158489,16.46,158489,11.609999656677246,11.926885604858398
-65.114,42.843333,NA,  NA,"NA",Asterias forbesi,158489,0,158489,8.6899995803833,12.256885528564453
-75.4083328247,35.3833312988,16.92,1884,10,Asterias forbesi,158489,16.92,158489,20.20599937438965,22.96405029296875
-63.90599823,46.6590003967,NA,  NA,"NA",Asterias forbesi,158489,0,158489,7.534999847412109,6.686717987060547
-70.5899963379,41.4599990845,7.31,1904, 8,Asterias forbesi,158489,7.31,158489,11.793999671936035,11.908997535705566
-73.9499969482,40.4169998169,9,1973, 8,Asterias forbesi,158489,9,158489,13.095000267028809,13.624457359313965
-70.8700027466,41.4000015259,NA,1905, 7,Asterias forbesi,158489,0,158489,11.626999855041504,11.886940002441406
-70.774444,41.441667,NA,  NA,"NA",Asterias forbesi,158489,0,158489,11.468999862670898,11.979235649108887
-70.226,43.643,NA,  NA,"NA",Asterias forbesi,158489,0,158489,9.314000129699707,10.357259750366211
-73.6330032349,40.5670013428,10,1973, 8,Asterias forbesi,158489,10,158489,13.243000030517578,13.106202125549316
-70.6500015259,41.4799995422,NA,1904,"NA",Asterias forbesi,158489,0,158489,11.751999855041504,11.998616218566895
-70.906416,42.420889,10,  NA,"NA",Asterias forbesi,158489,10,158489,10.284000396728516,11.047431945800781
-72.0670013428,41.25,23,1974, 7,Asterias forbesi,158489,23,158489,11.786999702453613,10.970361709594727
-70.6900024414,41.4300003052,10.515,1904, 8,Asterias forbesi,158489,10.515,158489,11.53600025177002,11.987228393554688
-70.7099990845,41.4399986267,27.43,1905, 8,Asterias forbesi,158489,27.43,158489,11.53600025177002,11.987228393554688
-70.7300033569,41.4000015259,12.8,1903, 8,Asterias forbesi,158489,12.8,158489,11.53600025177002,11.987228393554688
-70.7799987793,41.4500007629,13.71,1904, 7,Asterias forbesi,158489,13.71,158489,11.468999862670898,11.979235649108887
-69.9726028442,41.8348999023,NA,2007, 4,Asterias forbesi,158489,0,158489,10.387999534606934,11.443180084228516
-72.1169967651,41.283000946,NA,1975, 4,Asterias forbesi,158489,0,158489,11.864999771118164,12.666573524475098
-70.906416,42.420889,10,  NA,"NA",Asterias forbesi,158489,10,158489,10.284000396728516,11.047431945800781
-70.8300018311,41.3600006104,12.34,1903, 8,Asterias forbesi,158489,12.34,158489,11.383000373840332,11.016846656799316
-62.6765,43.060667,NA,  NA,"NA",Asterias forbesi,158489,0,158489,10.255000114440918,11.182185173034668
-75.6666717529,37.0166702271,17,1973, 6,Asterias forbesi,158489,17,158489,16.368999481201172,18.15891456604004
-73.7516708374,38.8516693115,45,1976, 6,Asterias forbesi,158489,45,158489,14.557999610900879,16.210599899291992
-76.0777816772,37.2513885498,46,1915,10,Asterias forbesi,158489,46,158489,16.06399917602539,16.491336822509766
-73.8330001831,40.3670005798,27,1973, 8,Asterias forbesi,158489,27,158489,13.456999778747559,12.20424747467041
