"gen_spp","species_id","n_obis_rec","BO_sstmean_NA","BO21_tempmax_bdmean_NA","BO21_tempmax_ss_NA","BO21_tempmean_bdmean_NA","BO21_tempmean_bdmin_NA","BO21_tempmax_bdmin_NA","BO21_templtmax_bdmin_NA","BO_sstmean_mean","BO21_tempmax_bdmean_mean","BO21_tempmax_ss_mean","BO21_tempmean_bdmean_mean","BO21_tempmean_bdmin_mean","BO21_tempmax_bdmin_mean","BO21_templtmax_bdmin_mean","BO_sstmean_min","BO21_tempmax_bdmean_min","BO21_tempmax_ss_min","BO21_tempmean_bdmean_min","BO21_tempmean_bdmin_min","BO21_tempmax_bdmin_min","BO21_templtmax_bdmin_min","BO_sstmean_max","BO21_tempmax_bdmean_max","BO21_tempmax_ss_max","BO21_tempmean_bdmean_max","BO21_tempmean_bdmin_max","BO21_tempmax_bdmin_max","BO21_templtmax_bdmin_max","BO_sstmean_median","BO21_tempmax_bdmean_median","BO21_tempmax_ss_median","BO21_tempmean_bdmean_median","BO21_tempmean_bdmin_median","BO21_tempmax_bdmin_median","BO21_templtmax_bdmin_median","BO_sstmean_sd","BO21_tempmax_bdmean_sd","BO21_tempmax_ss_sd","BO21_tempmean_bdmean_sd","BO21_tempmean_bdmin_sd","BO21_tempmax_bdmin_sd","BO21_templtmax_bdmin_sd","BO_sstmean_mad","BO21_tempmax_bdmean_mad","BO21_tempmax_ss_mad","BO21_tempmean_bdmean_mad","BO21_tempmean_bdmin_mad","BO21_tempmax_bdmin_mad","BO21_templtmax_bdmin_mad","BO_sstmean_q5","BO21_tempmax_bdmean_q5","BO21_tempmax_ss_q5","BO21_tempmean_bdmean_q5","BO21_tempmean_bdmin_q5","BO21_tempmax_bdmin_q5","BO21_templtmax_bdmin_q5","BO_sstmean_q95","BO21_tempmax_bdmean_q95","BO21_tempmax_ss_q95","BO21_tempmean_bdmean_q95","BO21_tempmean_bdmin_q95","BO21_tempmax_bdmin_q95","BO21_templtmax_bdmin_q95","scientificName","hasSebensData"
"Alcyonium digitatum",125333,63714,2488,2488,2488,2488,2488,2488,2488,11.3813772673578,15.2308121353784,16.2617237879661,10.7139010073191,11.2199793450761,16.3460902652266,15.3622270143243,5.94199991226196,2.11402797698975,12.8599939346313,2.1012818813324,2.2143919467926,2.22830104827881,2.21791005134583,15.5600004196167,24.2940578460693,25.9313068389893,19.4017181396484,19.5346450805664,24.4132137298584,23.0474452972412,11.4060001373291,14.990629196167,16.1436805725098,10.6813898086548,10.9947805404663,16.2378807067871,15.343921661377,1.0601866032778,1.85828708137388,1.64632970745485,1.04175441051575,1.08948892330147,1.87277134127797,1.7036828916063,1.42626104164124,1.92558036575317,2.03732792472839,1.236073579216,1.30707344856262,2.05344941253662,1.87593489303589,9.84000015258789,12.3329420089722,13.7930850982666,9.27476787567139,9.83283996582031,13.4728403091431,12.7046594619751,12.8090000152588,18.7287921905518,19.4568748474121,12.3268728256226,12.9322862625122,19.7917766571045,18.3148708343506,"Alcyonium digitatum",TRUE
"Anomia simplex",156737,385,2,2,2,2,2,2,2,18.494141065732,24.7416220657508,25.6824104717444,18.3243565366411,18.607173095484,25.3876368818955,24.2792436933393,7.50400018692017,10.303318977356,15.1399936676025,3.69944405555725,6.12572193145752,10.4252033233643,8.71135997772217,27.6660003662109,31.0902976989746,31.2081298828125,27.1684875488281,27.1748199462891,31.0817737579346,30.5458240509033,24.992000579834,29.330249786377,29.4522037506104,24.6561851501465,24.724588394165,29.4475116729736,28.5938243865967,8.75650519662676,6.93447231133699,5.72328962306919,8.83051181598652,8.63082191739131,6.24992905423395,6.7141464974021,2.3425078868866,2.45057643241882,2.3274129032135,2.68482297935486,2.58582330093384,2.28714170379639,2.71764283332825,7.68250012397766,10.7126541137695,15.4988089561462,6.51199836730957,7.21737880706787,13.4019678115845,11.9522686004639,26.6828004837036,31.0163036346436,31.0641313552856,26.5772317886353,26.5606098175049,31.0237941741943,30.4434509277344,"Anomia simplex",FALSE
"Aplidium glabrum",103647,431,56,56,56,56,56,56,56,9.82633067997173,14.531262155056,16.6117750301361,9.07692122554779,9.57049385817846,16.3156293910344,15.0131179622014,-0.469999998807907,0.214067995548248,3.16254997253418,-1.13324105739594,-0.983319997787476,1.97085297107697,0.770846009254456,22.0839996337891,28.8794212341309,28.9198455810547,22.981409072876,23.1778259277344,29.050708770752,28.0682258605957,10.7250003814697,14.8260021209717,17.1551818847656,10.5266799926758,10.9047861099243,16.8010635375977,15.6017608642578,2.5011054106879,3.42794030537978,3.23061595266352,3.04404461659403,2.95364079547449,3.50633471832623,3.57163998673984,1.45739550590515,2.15794498844147,2.96868954849243,1.81455107688904,1.88357428951263,2.27914175834656,1.92996068229675,7.52680010795593,9.75614547729492,13.526388168335,4.16816966533661,4.03807601928711,9.86980457305908,8.0608329296112,12.4944999694824,20.533842086792,21.3558519363403,12.3957500457764,12.9090620040894,20.7545707702637,19.289803314209,"Aplidium glabrum",TRUE
"Balanus balanus",106213,7860,735,735,735,735,735,735,735,10.1302350672372,14.433165351211,15.0362223130444,9.81803913997673,10.182843724421,15.2849174771246,14.2263926989447,-0.676999986171722,-0.939280986785889,0.665058016777039,-1.57054901123047,-1.5667120218277,-0.870462000370026,-1.21068298816681,25.7280006408691,23.7331409454346,27.9471988677979,16.139778137207,20.402229309082,26.6752090454102,25.487491607666,10.6840000152588,14.7856941223145,14.8477210998535,10.4215154647827,10.674919128418,15.2505302429199,14.4179744720459,2.25442762850452,2.87957085967865,2.22976745878279,2.37820702654181,2.41761262891846,2.8227333134763,2.90124344433525,1.15049763393402,0.997465096664429,1.57196948604584,0.924460292243957,0.894604009437561,1.05745054836273,1.45991369304657,4.76900005340576,8.48930644989014,12.5511884689331,3.52719616889955,4.00665616989136,10.3972454071045,8.7407772064209,12.1990003585815,18.818546295166,19.2004814147949,11.9057874679565,12.3003244400024,20.0373287200928,18.2295227050781,"Balanus balanus",TRUE
"Boltenia echinata",103814,490,33,34,34,34,34,34,34,6.74521447088023,11.410012084664,13.6283179014398,6.08813748263198,6.48828989924994,12.4794628688118,11.0397413022685,-0.187000006437302,1.08502304553986,3.16254997253418,-1.20329797267914,-1.20329797267914,2.4087541103363,0.914772987365723,18.1100006103516,23.2186603546143,26.4419460296631,16.7835121154785,18.4518756866455,27.7603569030762,26.5566139221191,8.47000026702881,13.4020133018494,13.8873701095581,8.19345378875732,8.73451137542725,14.602331161499,13.5279874801636,4.13406214650149,4.67051376652689,3.48851337710303,4.55981269708622,4.72119589137074,4.78904081870255,4.97861383350947,3.52562177066803,3.50644551401138,2.0661930513382,3.6903247833252,3.26324321336746,3.96693088588715,3.83962175045013,0.68639999628067,3.00032466650009,8.19111728668213,-0.507227763533592,-0.444486744701862,3.82458758354187,2.84946155548096,10.938200378418,16.9822607040405,20.1584548950195,10.8970251083374,11.0792369842529,19.6728353500366,17.6858048439026,"Boltenia echinata",TRUE
"Boltenia ovifera",103815,1382,12,12,12,12,12,12,12,5.56431895006706,9.99189618512934,15.9031734483738,4.11636447680938,4.60702418797942,11.926796740921,10.158642121747,-0.913999974727631,-0.94003701210022,-0.635218977928162,-1.57993900775909,-1.57537305355072,-0.870462000370026,-1.21068298816681,15.9200000762939,21.4964771270752,25.4718055725098,14.409499168396,14.1935949325562,21.4964771270752,20.0847606658936,4.88199996948242,8.44191074371338,15.7066206932068,3.33044445514679,3.97178196907043,10.9951539039612,9.08020114898682,2.57768374487353,5.03882002648685,3.64832050352972,3.24833623668434,3.17940739718244,5.01148709368949,4.91300442503943,1.31506632442474,4.80023167247772,2.53430085268021,2.69850952441692,2.72977725040913,6.63368011078834,6.46096053915024,1.12180001139641,3.97140339612961,9.34361352920532,-0.240685001015663,0.0478228513151407,4.88952302932739,3.30061060190201,10.3879995346069,20.533842086792,20.5896649360657,10.9603471755981,10.9603471755981,20.7174968719482,19.245361328125,"Boltenia ovifera",TRUE
"Boreolithothamnion glaciale",1736213,4003,219,219,219,219,219,219,219,9.13980679009228,14.4439457932499,15.8910647731503,8.70872939954734,9.16046102459092,15.5667366611813,14.3752053731434,1.17400002479553,0.297271013259888,7.68052101135254,-0.0197999998927116,0.0382010005414486,0.781536996364594,0.434174001216888,27.0160007476807,27.841423034668,29.9360828399658,24.610559463501,24.6533966064453,27.9698638916016,27.3420753479004,10.0209999084473,14.9078226089478,14.9099931716919,10.1614570617676,10.5027704238892,15.1705169677734,14.2666749954224,2.34984901433694,3.35086489218881,2.582082492945,2.94504999457533,2.6428132429142,2.78987171330395,2.73246611220569,1.31358312492371,1.15370157108307,1.26413135890961,1.04392077140808,0.804486561012268,0.938822866630554,0.872531342697143,4.49700021743774,6.52105093002319,13.4299914836884,2.31022310256958,3.12436008453369,9.84747123718262,7.98384189605713,11.2430000305176,19.8158912658691,20.4305381774902,11.1023919582367,11.2697486877441,20.1218059539795,18.2073268890381,"Lithothamnion glaciale",TRUE
"Botrylloides violaceus",148715,3063,284,284,284,284,284,284,284,13.4404893516851,19.4195179406496,19.9634758711462,13.239772402423,13.4418133299485,19.931473080097,18.542763746484,4.8769998550415,0.936272025108337,12.1309499740601,0.418610006570816,1.21602702140808,1.22514402866364,1.21998000144958,29.6909999847412,31.21413230896,31.0088653564453,29.0889110565186,29.1079902648926,31.1607685089111,30.7992267608643,11.6099996566772,18.9526748657227,19.8590145111084,11.5626392364502,11.6438226699829,19.6471767425537,18.0141124725342,5.5545194363845,4.56576857683137,4.254813063036,5.39349699545777,5.32978693724881,4.41336684092825,4.41685350486978,4.66574266376495,4.97084627437592,4.07338049583435,4.14985081214905,4.17217232837677,5.51981389904022,5.03942834472656,7.48099994659424,14.4321365356445,14.6348896026611,7.29167366027832,7.45280694961548,14.7357482910156,13.3507461547852,26.1439990997314,29.0220985412598,29.2961139678955,25.6680583953857,25.5748405456543,29.4069042205811,28.7730903625488,"Botrylloides violaceus",TRUE
"Botryllus schlosseri",103862,19371,2129,2129,2129,2129,2129,2129,2129,11.4650615743412,16.0766075660784,16.5065686711855,11.1871036010557,11.5939365440504,16.9432773151955,15.9032061740578,6.53900003433228,1.19101202487946,12.3372631072998,1.18545496463776,1.21602702140808,1.22514402866364,1.21998000144958,29.6459999084473,32.2535057067871,31.2081298828125,29.6877613067627,29.3147373199463,31.5141220092773,30.8053741455078,11.5629997253418,15.7125539779663,16.3848190307617,11.0900650024414,11.6724920272827,16.7761764526367,15.8529291152954,1.92447690507715,2.40824355717459,2.47134154107443,1.79176526821883,1.83872512293681,2.26125664073145,2.17794633233919,1.34323580360413,1.87678112268448,2.04908889083862,1.30866269187927,1.46520033073425,2.00924752235413,1.72029226398468,8.50885033607483,12.8782935619354,13.5231685638428,8.67741889953614,9.24713230133057,14.531102180481,13.1623935699463,12.9840002059937,20.2390460968018,20.5755075454712,12.7976818084717,13.0450620651245,20.6861324310303,18.977071762085,"Botryllus schlosseri",TRUE
"Clathria prolifera",167563,323,6,6,6,6,6,6,6,13.7287380687822,22.8277254200508,23.8361417999027,14.2747022315907,14.4326325773441,23.2362441099028,21.8821532643556,7.53499984741211,0.950637996196747,15.0863370895386,0.933403015136719,0.948597013950348,0.969460010528564,0.959794998168945,28.1189994812012,30.2415561676025,30.8379611968994,25.542760848999,25.542760848999,30.3348388671875,29.2993698120117,12.0459995269775,22.2104301452637,22.4720420837402,14.1777477264404,13.756573677063,22.3649215698242,20.9000988006592,4.10773082126604,4.20655288928245,3.5439404689573,3.85802696779844,3.80976732320643,3.92016555243922,4.06093766725375,1.41143611621857,3.27844494781494,1.70094845809937,3.39635153160095,2.8223943283081,2.54722617988586,2.6989282207489,9.31400012969971,15.985718536377,17.7647521972656,10.2549390792847,10.3572597503662,16.3924343109131,14.9134557723999,24.4427993774414,28.1032943725586,29.1532974243164,23.8308391571045,23.8255977630615,28.0136974334717,26.994441986084,"Clathria (Clathria) prolifera",FALSE
