"gen_spp","species_id","n_obis_rec","BO_sstmean_NA","BO21_tempmax_bdmean_NA","BO21_tempmax_ss_NA","BO21_tempmean_bdmean_NA","BO21_tempmean_bdmin_NA","BO21_tempmax_bdmin_NA","BO21_templtmax_bdmin_NA","BO_sstmean_mean","BO21_tempmax_bdmean_mean","BO21_tempmax_ss_mean","BO21_tempmean_bdmean_mean","BO21_tempmean_bdmin_mean","BO21_tempmax_bdmin_mean","BO21_templtmax_bdmin_mean","BO_sstmean_min","BO21_tempmax_bdmean_min","BO21_tempmax_ss_min","BO21_tempmean_bdmean_min","BO21_tempmean_bdmin_min","BO21_tempmax_bdmin_min","BO21_templtmax_bdmin_min","BO_sstmean_max","BO21_tempmax_bdmean_max","BO21_tempmax_ss_max","BO21_tempmean_bdmean_max","BO21_tempmean_bdmin_max","BO21_tempmax_bdmin_max","BO21_templtmax_bdmin_max","BO_sstmean_median","BO21_tempmax_bdmean_median","BO21_tempmax_ss_median","BO21_tempmean_bdmean_median","BO21_tempmean_bdmin_median","BO21_tempmax_bdmin_median","BO21_templtmax_bdmin_median","BO_sstmean_sd","BO21_tempmax_bdmean_sd","BO21_tempmax_ss_sd","BO21_tempmean_bdmean_sd","BO21_tempmean_bdmin_sd","BO21_tempmax_bdmin_sd","BO21_templtmax_bdmin_sd","BO_sstmean_mad","BO21_tempmax_bdmean_mad","BO21_tempmax_ss_mad","BO21_tempmean_bdmean_mad","BO21_tempmean_bdmin_mad","BO21_tempmax_bdmin_mad","BO21_templtmax_bdmin_mad","BO_sstmean_q5","BO21_tempmax_bdmean_q5","BO21_tempmax_ss_q5","BO21_tempmean_bdmean_q5","BO21_tempmean_bdmin_q5","BO21_tempmax_bdmin_q5","BO21_templtmax_bdmin_q5","BO_sstmean_q95","BO21_tempmax_bdmean_q95","BO21_tempmax_ss_q95","BO21_tempmean_bdmean_q95","BO21_tempmean_bdmin_q95","BO21_tempmax_bdmin_q95","BO21_templtmax_bdmin_q95","scientificName","hasSebensData"
"Clathria prolifera",167563,323,6,6,6,6,6,6,6,13.7287380687822,22.8277254200508,23.8361417999027,14.2747022315907,14.4326325773441,23.2362441099028,21.8821532643556,7.53499984741211,0.950637996196747,15.0863370895386,0.933403015136719,0.948597013950348,0.969460010528564,0.959794998168945,28.1189994812012,30.2415561676025,30.8379611968994,25.542760848999,25.542760848999,30.3348388671875,29.2993698120117,12.0459995269775,22.2104301452637,22.4720420837402,14.1777477264404,13.756573677063,22.3649215698242,20.9000988006592,4.10773082126604,4.20655288928245,3.5439404689573,3.85802696779844,3.80976732320643,3.92016555243922,4.06093766725375,1.41143611621857,3.27844494781494,1.70094845809937,3.39635153160095,2.8223943283081,2.54722617988586,2.6989282207489,9.31400012969971,15.985718536377,17.7647521972656,10.2549390792847,10.3572597503662,16.3924343109131,14.9134557723999,24.4427993774414,28.1032943725586,29.1532974243164,23.8308391571045,23.8255977630615,28.0136974334717,26.994441986084,"Clathria (Clathria) prolifera",FALSE
"Clathromorphum circumscriptum",145104,144,18,18,18,18,18,18,18,6.97412700075952,10.6497104281471,12.9510572221544,5.96092969226459,6.30089486756968,11.7346180790947,10.4237794582806,0.538999974727631,1.11760699748993,4.86736297607422,-0.313906013965607,-0.313906013965607,1.11793601512909,1.11513996124268,24.6030006408691,19.9735164642334,29.4883766174316,8.55185604095459,9.2878885269165,19.9735164642334,18.0484313964844,6.83249998092651,11.0844850540161,12.7287130355835,6.74321889877319,6.9414849281311,11.2206659317017,9.84347295761108,3.51574394612678,4.14983279911532,4.14881202066397,2.0305177531297,1.97854737863463,4.02721596492004,3.76865677166248,1.87178292417526,3.76227904701233,3.89845344543457,1.76711272945404,1.473163514328,2.5660835981369,2.86571746873856,4.22599983215332,3.03106093406677,8.7549877166748,1.773810505867,1.86191701889038,3.15303492546082,2.27193892002106,8.88399982452393,15.8344221115112,18.7673277854919,8.10874438285828,8.41365218162537,15.8498046398163,14.4882326126099,"Clathromorphum circumscriptum",FALSE
"Cliona celata",134121,15526,753,753,753,753,753,753,753,12.1599477338846,15.8959122109165,16.9821659223184,11.5298946429429,12.1762614416292,17.2093097497718,16.2454463558433,7.53499984741211,0.429286986589432,12.8599939346313,0.163862004876137,0.948597013950348,0.969460010528564,0.959794998168945,29.3999996185303,31.3642864227295,31.1657218933105,28.7744674682617,28.8774223327637,31.3482112884521,30.5695571899414,12.0880002975464,15.6676940917969,17.11350440979,11.4259281158447,12.1924161911011,17.2452487945557,16.2716445922852,1.71848418315256,2.32740737644191,2.26388502735467,1.44675589775634,1.62299589816733,2.17132991122085,2.06206173001864,0.778365848350525,1.67160542736053,1.16761876144409,0.843280216598511,0.880480387115478,1.3138008682251,1.08500355949402,10.3319997787476,12.6146507263184,14.0899925231934,9.76812191009521,10.3902759552002,14.639310836792,13.6013107299805,12.9840002059937,18.7764186859131,21.6049041748047,12.7971305847168,13.0450620651245,19.3762229919434,18.2045101165771,"Cliona celata",FALSE
"Dendrodoa carnea",103881,218,3,3,3,3,3,3,3,7.01351161779359,13.0328368586163,17.9716489836227,5.85173489326654,6.64305911452271,15.4528807063435,13.7494632476984,4.08199977874756,5.04199695587158,13.33620262146,1.15715897083282,1.86768305301666,5.49231481552124,4.5204381942749,23.3439998626709,27.9209156036377,28.8685665130615,23.9864444732666,23.680305480957,28.1640872955322,27.3639488220215,6.92799997329712,14.1046085357666,15.7099933624268,4.9844241142273,5.30713415145874,15.926552772522,14.0504150390625,3.14499948859746,5.23370734089683,3.28213225723637,4.29580532445332,3.9513002416436,4.37399780068455,4.47074252602861,3.0912210565567,3.01141248092651,0.845081547546387,3.85334876890182,3.04378235564232,3.57569141864777,4.22998600273132,4.30399990081787,5.85817346572876,15.1399936676025,1.87625941038132,2.8968273639679,9.30887985229492,7.63897180557251,14.5377000808716,23.582820892334,25.6108322143555,16.9066886901855,16.0384826660156,23.626859664917,22.16042137146,"Dendrodoa carnea",FALSE
"Didemnum albidum",103560,195,0,0,0,0,0,0,0,6.9121794914779,11.8767486113768,16.0946377106202,5.58964795049949,6.37375917507288,14.4589129686356,12.8091470363813,-0.259999990463257,1.35042798519135,3.0190761089325,-1.18161904811859,-0.966576993465424,1.49477696418762,0.876266002655029,17.5779991149902,26.734354019165,24.9999942779541,17.4464111328125,17.4464111328125,26.3482131958008,24.8877944946289,7.66300010681152,13.3704881668091,17.3493728637695,6.13254022598267,7.00561380386353,16.6918544769287,14.3645429611206,3.28972250188821,4.54720899653819,4.9170732840354,3.25955302950344,3.42142115402548,5.43338270887878,5.47426278179349,1.70943761901855,2.43031358013153,3.4295446598053,2.15249645719528,2.47751226854324,4.18819625587463,4.8175097448349,-0.0240000002086163,3.41367101669312,3.17372107505798,-0.957804977893829,-0.957804977893829,3.41367101669312,0.944012999534607,10.7664999008179,19.2461233139038,20.5438522338867,10.3695740699768,10.9859228134155,19.8318241119385,18.0369462966919,"Didemnum albidum",FALSE
"Didemnum vexillum",250126,761,27,27,27,27,27,27,27,9.44379825618027,17.0121445876701,16.8096466701102,9.66412358842689,9.74785103914848,17.1921002338628,15.6841511076737,8.03699970245361,10.7834367752075,14.3473224639893,6.90081882476807,8.49465370178223,14.6669292449951,13.2659482955933,17.2749996185303,23.92702293396,23.838041305542,17.624095916748,17.624095916748,23.92702293396,22.4932060241699,8.5019998550415,15.726637840271,15.1584692001343,8.49699306488037,8.50489330291748,15.7564401626587,14.1059112548828,1.78848172073543,2.52023297523956,2.58539263205815,1.72705669388152,1.73796119632993,2.49073605508418,2.54511842422518,0.530770505905151,0.231390433502197,0.0281510982513428,0.110159729576111,0.0117128929138184,0.0418477174758911,0.020264266204834,8.03699970245361,15.2535028457642,15.1394815444946,8.42269134521484,8.49465370178223,15.5115041732788,14.0922431945801,12.5869000911713,22.0747852325439,22.1981620788574,12.5647850036621,12.5772132873535,22.0747852325439,20.6510810852051,"Didemnum vexillum",FALSE
"Diplosoma listerianum",103579,3117,432,432,432,432,432,432,432,13.352954529828,17.6256585155785,18.3581419438623,12.9067449923778,13.5306653565313,18.659961839184,17.670141102393,1.94400000572205,0.936272025108337,10.2719812393188,0.418610006570816,0.945585012435913,1.18331503868103,1.17819797992706,29.6499996185303,31.3642864227295,31.2699928283691,29.0957832336426,29.1066474914551,31.3482112884521,30.5578117370605,11.8599996566772,15.7403450012207,16.8068161010742,11.2577905654907,11.8957633972168,16.9573593139648,16.1127452850342,5.09601344903959,5.14867439932409,5.15838064214606,4.81779707042844,4.99430329668335,5.01549156716867,5.03770625999449,1.71981577377319,1.99710197067261,3.08606167144775,1.50526792602539,1.61187589473724,2.48396750907898,2.59699466342926,8.76599979400635,12.994176864624,13.476634979248,8.62862873077393,9.51264438629151,14.5719661712646,13.2482233047485,25.4150009155273,30.1757514953613,30.2086353302002,24.0810134887695,24.8932914733887,30.2858936309814,29.6552227020264,"Diplosoma listerianum",FALSE
"Ectopleura crocea",117981,1556,50,50,50,50,50,50,50,12.6068800455862,16.8131292614131,18.4854012882092,11.7565007386197,12.8187217853845,18.8945320725965,17.6880901059257,-1.35300004482269,-0.640832006931305,-1.21000599861145,-1.65193498134613,-1.68463099002838,-1.06828498840332,-1.36197304725647,28.8080005645752,31.3642864227295,31.0272102355957,24.7850780487061,27.9480152130127,31.3482112884521,30.4971008300781,12.7580003738403,15.5607042312622,17.5178394317627,11.563624382019,12.9322862625122,18.1636028289795,17.0034694671631,2.79278841999552,3.93222203537,3.42593647011501,2.74174216391145,2.75311223783452,3.37261078746915,3.32871639648349,0,0,0,0,0,0,0,10.460000038147,15.5607042312622,17.5178394317627,10.83997631073,10.955192565918,17.0942249298096,16.1575298309326,12.7580003738403,22.5004081726074,22.5001735687256,12.2809903621674,12.9322862625122,22.76393699646,21.2475719451904,"Ectopleura crocea",FALSE
"Edwardsiella lineata",283549,99,0,0,0,0,0,0,0,18.3680706999519,23.5250550388086,23.9677118647166,18.1002173170899,18.4958087759789,24.2635591692395,23.1164894838526,-1.47200000286102,1.17768394947052,-0.0200059991329908,1.01706397533417,1.28366100788116,1.39587604999542,1.33095705509186,29.5090007781982,31.21413230896,30.9043521881104,28.6367301940918,28.6275749206543,31.1607685089111,30.7992267608643,20.2700004577637,22.3073806762695,23.9104976654053,18.9669246673584,20.8773384094238,24.7932910919189,22.8899383544922,6.45336606423409,4.45305412660832,4.50369299590082,6.01613565492032,5.9463692557844,4.33982709123346,4.51882314595284,8.70879038658142,2.95347014007568,3.28123602104187,9.92690862693787,9.24368528995514,3.48288045730591,4.58149438705444,10.8938997268677,18.26784324646,18.6035671234131,11.0111967086792,11.767870426178,19.1042957305908,18.0134868621826,26.4804992675781,29.2413019180298,29.456937789917,25.9649255752563,25.8801139831543,29.5822906494141,28.9757040023804,"Edwardsiella lineata",FALSE
"Gersemia rubiformis",156103,4103,5,5,5,5,5,5,5,4.97345364525432,7.30858703900341,14.5120614114522,2.7301580243193,2.97831177953402,8.55259609306272,6.9576679090467,-0.971000015735626,-1.11616694927216,0.433845013380051,-1.57054901123047,-1.57418704032898,-0.987644016742706,-1.27809703350067,17.2600002288818,24.1002254486084,26.3399925231934,20.208927154541,20.9067764282227,25.1170845031738,23.585657119751,4.8675000667572,7.10329437255859,15.3299932479858,2.46654295921326,2.88846302032471,8.62660360336304,6.74370908737183,2.18487687447421,4.40886661037153,3.96370911894109,2.18074547751388,2.36185688648007,5.04585818747211,4.69795835815238,1.68719881696701,4.2298198674202,4.37045022697449,1.91052656242847,2.15907470855713,5.68162686424255,4.84407548804283,1.04889995157719,-0.0433596506714811,8.30467777252197,-0.741351330280304,-0.386723011732101,1.29209303855896,0.126856997609138,8.57099990844726,15.4554748535156,20.4612107276916,6.49392709732054,7.1869158744812,16.9066429138184,15.2630138397217,"Gersemia rubiformis",FALSE
"Halichondria panicea",165853,15120,2195,2195,2195,2195,2195,2195,2195,11.0695552777068,15.5483484832392,16.1987203073271,10.7319876298245,11.1213956062833,16.4086724020157,15.3545728345002,-1.5349999666214,-1.30763494968414,-0.970062017440796,-1.67062497138977,-1.63498997688293,-0.368317008018494,-0.981436014175415,29.5669994354248,30.9831409454346,30.9376258850098,28.4190521240234,28.4739151000977,30.9831409454346,30.3088207244873,11.0860004425049,15.5484237670898,16.4132175445557,10.9564189910889,11.1263971328735,16.538911819458,15.6374063491821,2.4335526689162,3.5653043672125,2.93913034720899,2.56073010385798,2.58863160638464,3.42900626123842,3.35538559690432,1.58786474704742,2.23881965789795,2.32100502891541,1.40753370380402,1.52902032680511,2.31688487319946,2.02532517871857,6.09160013198853,7.95679912567139,12.8599939346313,4.90435295104981,5.26120090484619,9.72989883422852,8.12274284362793,12.8970003128052,19.914571762085,19.6162872314453,12.7971305847168,12.938943862915,20.2531585693359,18.4679374694824,"Halichondria (Halichondria) panicea",FALSE
"Haliclona oculata",132833,3437,644,645,645,645,645,645,645,11.6098488920528,16.7243202483244,17.3122674052558,11.2183808923931,11.5928649181249,17.4982555485557,16.425950916073,0.628000020980835,2.11402797698975,5.88910293579102,-0.146870002150536,-0.146870002150536,2.16993188858032,2.02188491821289,29.0470008850098,29.1011924743652,31.0276508331299,23.7928981781006,23.7530288696289,29.3069267272949,28.1925678253174,11.8999996185303,16.7974052429199,17.2999935150146,11.5247020721436,11.9828310012817,17.7007598876953,16.6169166564941,1.74531719624752,2.19843502459993,1.87289551343645,1.9010883954616,1.81155673489299,1.93873018388506,1.86919265771553,0.910316875076294,1.70131607666016,1.20701333198547,1.12567772541046,0.968366673660278,1.30776909599304,1.12143738670349,8.06359996795654,13.2663502693176,14.510570526123,6.97854900360107,8.45723299980164,14.8887703895569,13.6998434066772,12.8290004730225,19.3607292175293,20.3481790542603,12.6678218841553,12.9368677139282,19.8326877593994,18.2003633499145,"Haliclona (Haliclona) oculata",FALSE
"Halocynthia pyriformis",103828,873,2,2,2,2,2,2,2,5.81919629753372,9.48305580358691,17.2299760146201,3.49450219923846,4.07927529903045,11.6293684977752,9.76150600179328,-0.460999995470047,1.33601701259613,3.16254997253418,-0.966576993465424,-0.966576993465424,1.4518209695816,0.829949975013733,23.1849994659424,25.3708438873291,26.1214618682861,23.3377895355225,23.8207740783691,26.3016471862793,25.9965362548828,5.9980001449585,8.76138782501221,16.3150253295898,2.70125889778137,3.35351300239563,10.3211221694946,8.66130828857422,1.62288053601763,3.76316861095692,2.5918621268435,2.0556382040267,2.18908806930137,4.12930516189849,4.20807554614465,1.84732002983093,3.96163717861176,2.59755598869324,1.15016978180408,2.18821537234783,5.53686433067322,6.08379591407776,4.24900007247925,5.1400101184845,13.9972581863403,1.6722069978714,1.65380150079727,5.25901508331299,3.4215794801712,7.94799995422363,15.8155212402344,20.5639333724976,7.99811887741089,8.4944372177124,16.9829959869385,15.5673751831055,"Halocynthia pyriformis",FALSE
"Hymedesmia paupertas",133621,3169,43,43,43,43,43,43,43,10.8929706153699,13.0269317822203,14.6762213389689,9.96164236500411,10.2361922296132,13.7949351549759,12.9130055458974,7.15999984741211,2.11402797698975,13.2312479019165,2.1012818813324,2.21763801574707,2.24192595481873,2.22405099868774,18.8999996185303,24.7915554046631,26.9265937805176,18.3380966186523,19.5812511444092,27.3334999084473,25.7769813537598,10.6260004043579,12.6197080612183,14.2324495315552,9.78731536865234,10.0440073013306,13.7139291763306,12.6874980926514,0.671687974565049,1.63089285586437,1.10125608981272,0.756748966624516,0.83447371378532,1.63766745891963,1.56452569063647,0.0993347768783569,1.12669857387543,0.151297660446167,0.327104167556763,0.448648761177063,1.0611253200531,0.853427902793884,10.2080001831055,10.6399993896484,13.8800582885742,9.21958923339844,9.3277063369751,11.0210771560669,10.463205575943,12.4697501659393,17.0299944877625,17.8097887039185,12.0399622917175,12.4207239151001,17.6810030937195,16.6843700408936,"Hymedesmia (Hymedesmia) paupertas",FALSE
"Isodictya deichmannae",157402,68,0,0,0,0,0,0,0,9.64058833963731,17.3812766636119,20.2536312692306,8.9627477351357,9.97375397121205,19.3883579899283,17.775555414312,7.76999998092651,10.4582767486572,15.1528282165527,5.58474111557007,6.18382692337036,10.4603452682495,8.73108196258545,11.7519998550415,22.5004081726074,22.3945960998535,11.9986162185669,12.3139591217041,22.7443351745605,21.2341232299805,10.4420003890991,19.2799711227417,21.0999927520752,10.4528908729553,10.7543730735779,20.7309474945068,18.5814008712769,1.42313749617072,3.42032007578599,1.89832702591001,2.20014281640816,1.71065040961168,2.95302876174101,2.97012678028886,0.76057311000824,3.59523175907135,1.20279137420654,1.93662942438126,2.00104043798447,1.94314404945374,2.26753208141327,7.76999998092651,10.8573527812958,15.4582538127899,5.58474111557007,7.30127484798431,12.0374765872955,11.0408982753754,11.576000213623,21.7799606323242,22.3945960998535,11.5813913345337,12.3139591217041,22.7443351745605,21.2341232299805,"Isodictya deichmannae",FALSE
